album_name,listeners,playcount,total_tracks,avg_duration_sec,raw_tags,tag_instrumental,tag_orchestral,tag_electronic,tag_ambient,tag_dark,tag_acoustic,tag_epic,tag_relaxing,n_tags,title,metascore,genres,releaseDate,release_year,score_category,is_high_score,log_listeners
Serious Sam: The First Encounter (Video Game Soundtrack),1568,40352,24.0,141.8,video game|soundtrack|video game music|ambient|instrumental,1,0,1,1,0,0,0,0,5,Serious Sam: The First Encounter,87.0,FPS,2001-03-21,2001.0,Great (80-89),0,7.358193752733032
Odin Sphere Leifthrasir Original Soundtrack,83,1827,,,,0,0,0,0,0,0,0,0,0,Odin Sphere Leifthrasir,87.0,Action RPG,2016-06-07,2016.0,Great (80-89),0,4.430816798843313
Grindstone (Original Game Soundtrack),3182,49270,17.0,146.1,,0,0,0,0,0,0,0,0,0,Grindstone,87.0,Matching Puzzle,2020-12-15,2020.0,Great (80-89),0,8.065579427282092
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Unavowed,87.0,Point-and-Click,2018-08-08,2018.0,Great (80-89),0,13.550085614393458
WipEout HD Original Soundtrack,10,128,,,,0,0,0,0,0,0,0,0,0,Wipeout HD,87.0,Future Racing,2008-09-25,2008.0,Great (80-89),0,2.3978952727983707
Game Sack VGM Volume 1,2,3,,,,0,0,0,0,0,0,0,0,0,Worldwide Soccer Manager 2007,87.0,Soccer Management,,,Great (80-89),0,1.0986122886681098
Divinity: Original Sin Original Soundtrack,37,657,,,,0,0,0,0,0,0,0,0,0,Divinity: Original Sin,87.0,Western RPG,2014-06-30,2014.0,Great (80-89),0,3.6375861597263857
Return to Monkey Island (Original Video Game Soundtrack),5457,36992,,,,0,0,0,0,0,0,0,0,0,Return to Monkey Island,87.0,Point-and-Click,2022-09-19,2022.0,Great (80-89),0,8.604837701268284
Rayman Origins Original Soundtrack,689,34979,,,,0,0,0,0,0,0,0,0,0,Rayman Origins,87.0,2D Platformer,2011-11-15,2011.0,Great (80-89),0,6.536691597591305
Clueless / Original Motion Picture Soundtrack,3957,9034,,,,0,0,0,0,0,0,0,0,0,Velocity (2012),87.0,Vertical Shoot-'Em-Up,2012-05-01,2012.0,Great (80-89),0,8.28349412616251
Super Monkey Ball Original Soundtrack,29,1647,,,,0,0,0,0,0,0,0,0,0,Super Monkey Ball,87.0,Party,2001-11-17,2001.0,Great (80-89),0,3.4011973816621555
Sin & Punishment: Star Successor Original Soundtrack,2,124,,,,0,0,0,0,0,0,0,0,0,Sin & Punishment: Star Successor,87.0,Rail Shooter,2010-06-27,2010.0,Great (80-89),0,1.0986122886681098
Katamari Damacy (Original Soundtrack) -Katamari Fortissimo Damacy,35742,739713,,,soundtrack|japanese|j-pop|2004|video game,0,0,0,0,0,0,0,0,5,Katamari Damacy REROLL,87.0,Action Adventure,2018-12-07,2018.0,Great (80-89),0,10.484109724754205
Adventures of Mana Original Soundtrack,4348,20436,31.0,141.5,,0,0,0,0,0,0,0,0,0,Minishoot' Adventures,87.0,Top-Down Shoot-'Em-Up,2024-04-02,2024.0,Great (80-89),0,8.37770121259764
Spelunky Original Soundtrack,3,25,,,,0,0,0,0,0,0,0,0,0,Spelunky,87.0,2D Platformer,2012-07-04,2012.0,Great (80-89),0,1.3862943611198906
Star Wars Rebels: Season Two (Original Soundtrack),19945,199474,33.0,102.2,soundtrack|star wars|work memories|composer|sun and moon and stars and outer space,0,0,0,0,0,0,0,0,5,Pinball FX 2: Star Wars Pinball,87.0,Pinball,2013-02-27,2013.0,Great (80-89),0,9.900783900961812
Hitsville: The Making Of Motown (Original Motion Picture Soundtrack),10891,53264,16.0,190.9,soul|motown|60s|oldies|70s,0,0,0,0,0,0,0,0,5,The Making of Karateka,87.0,Miscellaneous,2023-08-29,2023.0,Great (80-89),0,9.295783853793651
Hannah Montana 2 (Original Soundtrack),241456,2157958,10.0,210.4,hannah montana|pop|disney|miley cyrus|teen pop,0,0,0,0,0,0,0,0,5,Resistance 2,87.0,FPS,2008-11-04,2008.0,Great (80-89),0,12.394446682391072
Lumines Arise (Original Soundtrack),339,6543,37.0,246.0,,0,0,0,0,0,0,0,0,0,Lumines Arise,87.0,Stacking Puzzle,2025-11-11,2025.0,Great (80-89),0,5.8289456176102075
「My Beloved Flower」Original Soundtrack,2036,9546,23.0,,,0,0,0,0,0,0,0,0,0,flower,87.0,Adventure,2009-02-12,2009.0,Great (80-89),0,7.619233416226805
The French Dispatch (Original Soundtrack),27534,438593,25.0,146.9,80s|tango|female vocalists|pop|cover,0,0,0,0,0,0,0,0,5,Dispatch,87.0,Adventure,2025-10-22,2025.0,Great (80-89),0,10.223213201696582
SONIC MANIA PLUS ORIGINAL SOUNDTRACK,406,25911,,,,0,0,0,0,0,0,0,0,0,Sonic Mania Plus,87.0,2D Platformer,2018-07-17,2018.0,Great (80-89),0,6.008813185442595
"Warhammer 40,000: Darktide (Original Soundtrack)",44048,1239691,48.0,149.5,,0,0,0,0,0,0,0,0,0,Total War: WARHAMMER II,87.0,Real-Time Tactics,2017-09-28,2017.0,Great (80-89),0,10.693057929631047
NBA 2K16 Soundtrack,2,243,,,,0,0,0,0,0,0,0,0,0,NBA 2K16,87.0,Basketball Sim,2015-09-25,2015.0,Great (80-89),0,1.0986122886681098
Black Sorrow (VIVINOS - ALNST Original Soundtrack Part.4),80591,2127715,1.0,193.0,,0,0,0,0,0,0,0,0,0,Out of the Park Baseball 4,87.0,Baseball Sim,2002-02-28,2002.0,Great (80-89),0,11.297154667985431
DARK SOULS II SCHOLAR OF THE FIRST SIN: Original Soundtrack,173,4173,48.0,184.1,video game music|soundtrack|video game|praise the sun|instrumental,1,0,1,0,0,0,0,0,5,Dark Souls II: Scholar of the First Sin,87.0,Action RPG,2015-04-07,2015.0,Great (80-89),0,5.159055299214529
Chrono Cross Original Soundtrack,22876,570879,67.0,284.5,,0,0,0,0,0,0,0,0,0,Cross Blitz,87.0,Card Battle,2025-11-24,2025.0,Great (80-89),0,10.037887318015784
Neva (Original Soundtrack),9535,135967,1.0,113.0,,0,0,0,0,0,0,0,0,0,Neva,87.0,Action Adventure,2024-10-15,2024.0,Great (80-89),0,9.16282938930513
Minecraft: Chase the Skies (Original Game Soundtrack),26732,327054,,,,0,0,0,0,0,0,0,0,0,Sunless Skies,87.0,RPG,2019-01-31,2019.0,Great (80-89),0,10.19365403628083
TALES OF ARISE Original Soundtrack,1727,10501,,,,0,0,0,0,0,0,0,0,0,Tales of Arise,87.0,Action RPG,2021-09-10,2021.0,Great (80-89),0,7.454719949364001
Hi-Fi Rush: Original Game Soundtrack,12435,386815,66.0,179.5,rock|soundtrack|video game music,0,0,1,0,0,0,0,0,3,Hi-Fi Rush,87.0,Action Adventure,2023-01-25,2023.0,Great (80-89),0,9.428350771178645
Hannah Montana 2 (Original Soundtrack),241456,2157958,10.0,210.4,hannah montana|pop|disney|miley cyrus|teen pop,0,0,0,0,0,0,0,0,5,Spelunky 2,87.0,2D Platformer,2020-09-15,2020.0,Great (80-89),0,12.394446682391072
Fate/strange Fake Original Soundtrack,1213,12520,22.0,203.5,,0,0,0,0,0,0,0,0,0,Hex: Shards of Fate,87.0,Card Battle,2016-04-19,2016.0,Great (80-89),0,7.101675971619444
Absolum (Original Game Soundtrack),3141,51322,51.0,162.9,,0,0,0,0,0,0,0,0,0,Absolum,87.0,2D Beat-'Em-Up,2025-10-09,2025.0,Great (80-89),0,8.052614818815567
ANTONBLAST Original Soundtrack,1896,66647,37.0,104.3,,0,0,0,0,0,0,0,0,0,ANTONBLAST,87.0,2D Platformer,2024-12-03,2024.0,Great (80-89),0,7.5480289699350145
Velocity Ultra (Original Soundtrack),109,395,,,,0,0,0,0,0,0,0,0,0,Velocity Ultra,87.0,Vertical Shoot-'Em-Up,2013-07-02,2013.0,Great (80-89),0,4.700480365792417
There Is No Game: Wrong Dimension Original Soundtrack,3,104,,,,0,0,0,0,0,0,0,0,0,There is no game : Wrong dimension,87.0,Point-and-Click,2021-04-14,2021.0,Great (80-89),0,1.3862943611198906
Marvel's Spider-Man (Original Video Game Soundtrack),35351,475080,27.0,178.7,video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,2,Marvel's Spider-Man Remastered,87.0,Open-World Action,2022-08-12,2022.0,Great (80-89),0,10.473110246810576
PixelJunk Eden Original Soundtrack,973,32129,12.0,377.9,pixeljunk,0,0,0,0,0,0,0,0,1,PixelJunk Shooter,87.0,Top-Down Shoot-'Em-Up,2009-12-10,2009.0,Great (80-89),0,6.881411303642535
Halo Infinite (Original Soundtrack),23416,539974,,,soundtrack|video game music|video games|halo|halo infinite,0,0,1,0,0,0,0,0,5,Halo Infinite,87.0,FPS,2021-11-15,2021.0,Great (80-89),0,10.061217533302013
World of Warcraft: Warlords of Draenor Original Game Soundtrack,1464,6302,,,,0,0,0,0,0,0,0,0,0,World of Warcraft: Warlords of Draenor,87.0,MMORPG,2014-11-13,2014.0,Great (80-89),0,7.289610521451167
Xenoblade Chronicles: Definitive Edition Complete Soundtrack,482,32038,,,,0,0,0,0,0,0,0,0,0,Xenoblade Chronicles X: Definitive Edition,87.0,Action RPG,2025-03-20,2025.0,Great (80-89),0,6.180016653652572
Dark Cloud 2 Original Soundtrack,100,6932,,,,0,0,0,0,0,0,0,0,0,Dark Cloud 2,87.0,Action RPG,2003-02-17,2003.0,Great (80-89),0,4.61512051684126
Tenchu: Stealth Assassins Original Soundtrack,32,1682,,,,0,0,0,0,0,0,0,0,0,Tenchu: Stealth Assassins,87.0,Action Adventure,1998-08-31,1998.0,Great (80-89),0,3.4965075614664802
Spider-Man: Across the Spider-Verse (Original Score),200814,4851941,34.0,189.0,soundtrack|score|marvel|spiderverse,0,0,0,0,0,0,0,0,4,Spider-Man (2000),87.0,Linear Action Adventure,2000-08-30,2000.0,Great (80-89),0,12.210139365204935
Kingdom Hearts II Original Soundtrack,1093,93606,89.0,148.6,kingdom hearts|instrumental|video game music|soundtrack|game,1,0,1,0,0,0,0,0,5,Kingdom Hearts II,87.0,Action RPG,2006-03-28,2006.0,Great (80-89),0,6.9975959829819265
Sonic Advance Original Soundtrack,14,597,,,,0,0,0,0,0,0,0,0,0,Sonic Advance,87.0,2D Platformer,2002-02-03,2002.0,Great (80-89),0,2.70805020110221
Teenage Mutant Ninja Turtles: Shredder's Revenge (Original Game Soundtrack),12887,274885,28.0,107.1,soundtrack|game|retro|computer game|90s revival,0,0,0,0,0,0,0,0,5,Teenage Mutant Ninja Turtles: Shredder's Revenge - Dimension Shellshock,87.0,2D Beat-'Em-Up,2023-08-31,2023.0,Great (80-89),0,9.464051924856811
Fallout 4 (Original Game Soundtrack),92982,1224639,65.0,201.0,fallout 4|cinematic classical|dark ambient|soundtrack|orchestral,0,1,0,1,1,0,0,0,5,Fallout 4,87.0,Western RPG,2015-11-10,2015.0,Great (80-89),0,11.440171959727298
Shin Megami Tensei: Persona 3 Original Soundtrack,120,5034,18.0,191.6,bgm|game|instrumental|soundtrack|video game music,1,0,1,0,0,0,0,0,5,Shin Megami Tensei: Persona 3,86.0,JRPG,2007-08-14,2007.0,Great (80-89),0,4.795790545596741
Ratchet & Clank: Rift Apart (Original Soundtrack),6254,40069,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank Future: A Crack in Time,87.0,3D Platformer,2009-10-27,2009.0,Great (80-89),0,8.741136422901011
Gone Home: Original Soundtrack,61252,486498,18.0,107.3,video game soundtrack|video game music|videogame soundtrack|rock|soundtrack,0,1,1,0,0,0,0,0,5,Gone Home,86.0,First-Person Adventure,2013-08-15,2013.0,Great (80-89),0,11.022768106799349
"My Singing Monsters, Vol. 2 (Original Game Soundtrack)",115402,1611619,15.0,,,0,0,0,0,0,0,0,0,0,PixelJunk Monsters Deluxe,86.0,Defense,2009-09-30,2009.0,Great (80-89),0,11.656185629252027
"Our Blues, Pt. 10 (Original Television Soundtrack)",55786,637071,2.0,169.0,aespa,0,0,0,0,0,0,0,0,1,LostWinds: Winter of the Melodias,86.0,3D Platformer,2009-10-19,2009.0,Great (80-89),0,10.929296146316139
New Tales from the Borderlands (Original Soundtrack),71,929,93.0,168.4,,0,0,0,0,0,0,0,0,0,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,86.0,Adventure,2015-10-20,2015.0,Great (80-89),0,4.276666119016055
Bomberman Hero Original Soundtrack,906,47529,19.0,127.6,drum and bass|dnb|breakbeat|acid|japanese,0,0,0,0,0,0,0,0,5,Bomberman Blast,86.0,Action Puzzle,2008-09-29,2008.0,Great (80-89),0,6.810142450115136
Kirby's Epic Yarn Original Soundtrack,10,283,,,,0,0,0,0,0,0,0,0,0,Kirby's Epic Yarn,86.0,2D Platformer,2010-10-17,2010.0,Great (80-89),0,2.3978952727983707
Your Best Friend (Original Soundtrack),8271,45061,4.0,98.5,soundtrack|video game music|video game remixes|chile|video game arrangements,0,0,1,0,0,0,0,0,5,The Last Friend,86.0,Defense,2022-04-07,2022.0,Great (80-89),0,9.02063159674821
Arco (Original Motion Picture Soundtrack),1118,16048,,,,0,0,0,0,0,0,0,0,0,Arco,86.0,RPG,2024-08-15,2024.0,Great (80-89),0,7.020190708311925
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Bustafellows,86.0,Visual Novel,2021-07-30,2021.0,Great (80-89),0,13.550085614393458
Fallout 2 Original Soundtrack,35,2445,,,,0,0,0,0,0,0,0,0,0,Fallout 2,86.0,Western RPG,1998-10-29,1998.0,Great (80-89),0,3.58351893845611
Turbo Overkill (Selections from the Original Game Soundtrack),300,3808,,,,0,0,0,0,0,0,0,0,0,Turbo Overkill,86.0,FPS,2023-07-18,2023.0,Great (80-89),0,5.707110264748875
The Elder Scrolls IV: Oblivion: Original Game Soundtrack,185994,5048335,25.0,130.4,video game music|ambient|soundtrack,0,0,1,1,0,0,0,0,3,The Elder Scrolls IV: Shivering Isles,86.0,Western RPG,2007-03-26,2007.0,Great (80-89),0,12.133475070613589
Shogun II: Total War (Original Soundtrack),18306,284487,28.0,139.0,soundtrack|ost|videogame soundtrack|video game soundtrack|like lots,0,1,0,0,0,0,0,0,5,Total War: Shogun 2 - Fall of the Samurai,86.0,Turn-Based Strategy,2012-03-22,2012.0,Great (80-89),0,9.815038779351015
SILENT HILL 2 ORIGINAL SOUNDTRACK -2024-,56582,2346780,93.0,131.0,ambient|instrumental|video game music|video game soundtrack,1,1,1,1,0,0,0,0,4,Silent Hill (1999),86.0,Survival,1999-02-24,1999.0,Great (80-89),0,10.94346386571928
Minds Beneath Us (Original Soundtrack),212,3133,35.0,176.2,,0,0,0,0,0,0,0,0,0,Minds Beneath Us,86.0,Adventure,2024-07-31,2024.0,Great (80-89),0,5.3612921657094255
Kirby: Canvas Curse Original Soundtrack,3,1017,,,,0,0,0,0,0,0,0,0,0,Kirby: Canvas Curse,86.0,2D Platformer,2005-06-13,2005.0,Great (80-89),0,1.3862943611198906
College Football: Fight Songs (Original Soundtrack),5700,106222,168.0,58.2,,0,0,0,0,0,0,0,0,0,Football Manager 2013,86.0,Soccer Management,2012-11-01,2012.0,Great (80-89),0,8.648396877031582
Baseball A Film By Ken Burns - Original Soundtrack Recording,6246,19609,31.0,107.7,jazz|female vocalists|50's|to listen to|swing,0,0,0,0,0,0,0,0,5,MVP Baseball 2005,86.0,Baseball Sim,2005-02-22,2005.0,Great (80-89),0,8.73985662749357
Control (Original Soundtrack),13650,161953,16.0,281.7,,0,0,0,0,0,0,0,0,0,Ground Control,86.0,Real-Time Tactics,2000-06-01,2000.0,Great (80-89),0,9.521568058002977
Red Dead Redemption Original Soundtrack,116243,1413621,19.0,240.9,country|video game soundtrack|videogame soundtrack|honkytronica,0,1,0,0,0,0,0,0,4,The Roottrees are Dead,86.0,Point-and-Click,2025-01-15,2025.0,Great (80-89),0,11.663446709214385
"Love Interference 2022 (Original Television Soundtrack), Pt.14",334,685,,,,0,0,0,0,0,0,0,0,0,Out of the Park Baseball 14,86.0,Baseball Sim,2013-04-15,2013.0,Great (80-89),0,5.814130531825066
Unicorn Overlord Original Soundtrack,444,32654,,,,0,0,0,0,0,0,0,0,0,Unicorn Overlord,86.0,Real-Time Tactics,2024-03-08,2024.0,Great (80-89),0,6.09807428216624
"Warhammer 40,000: Rogue Trader (Original Soundtrack)",5062,150382,69.0,,,0,0,0,0,0,0,0,0,0,Warhammer 40K: Rogue Trader - Void Shadows,86.0,Western RPG,2024-09-24,2024.0,Great (80-89),0,8.529714471969909
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Astebreed,86.0,Horizontal Shoot-'Em-Up,2014-05-30,2014.0,Great (80-89),0,13.550085614393458
The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],104445,1471290,47.0,168.0,soundtrack|polish artist|instrumental|polish|game ost,1,0,0,0,0,0,0,0,5,The Witcher: Enhanced Edition,86.0,Action RPG,2008-09-16,2008.0,Great (80-89),0,11.55642547041608
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Overboard!,86.0,Adventure,2021-06-02,2021.0,Great (80-89),0,13.550085614393458
Velocity 2X (Original Soundtrack),1945,29972,22.0,235.5,electronic|video game music|trance|breakbeat|soundtrack,0,0,1,0,0,0,0,0,5,Velocity 2X,86.0,Top-Down Shoot-'Em-Up,2014-09-02,2014.0,Great (80-89),0,7.57353126274595
Cuphead (Original Soundtrack),126383,3043273,56.0,185.8,swing|jazz|big band|samba|bebop,0,0,0,0,0,0,0,0,5,Cuphead,86.0,2D Platformer,2017-09-29,2017.0,Great (80-89),0,11.7470801704042
Diablo IV Original Soundtrack,13129,269541,47.0,213.0,,0,0,0,0,0,0,0,0,0,Diablo IV,86.0,Action RPG,2023-06-06,2023.0,Great (80-89),0,9.482654967296842
The Messenger Original Soundtrack,3,346,,,,0,0,0,0,0,0,0,0,0,The Messenger,86.0,Metroidvania,2018-08-30,2018.0,Great (80-89),0,1.3862943611198906
Might & Magic Heroes VI (Original Game Soundtrack),11233,59898,26.0,161.3,instrumental|soundtrack|video game music|ambient|game soundtrack,1,1,1,1,0,0,0,0,5,Might & Magic: Clash of Heroes,86.0,Turn-Based Tactics,2009-12-01,2009.0,Great (80-89),0,9.326700173092378
Kentucky Route Zero (Original Soundtrack),38779,476607,26.0,,,0,0,0,0,0,0,0,0,0,Kentucky Route Zero,86.0,Adventure,2013-02-22,2013.0,Great (80-89),0,10.565659928796643
Vampire Survivors (Original Soundtrack),2,1262,,,,0,0,0,0,0,0,0,0,0,Vampire Survivors,86.0,Top-Down Shoot-'Em-Up,2022-10-20,2022.0,Great (80-89),0,1.0986122886681098
Total War: Warhammer (Original Soundtrack),3,1758,,,,0,0,0,0,0,0,0,0,0,Total War: WARHAMMER,86.0,Turn-Based Strategy,2016-05-24,2016.0,Great (80-89),0,1.3862943611198906
Boom Blox (Original Soundtrack),302,4552,18.0,253.8,soundtrack|instrumental|electronic|alternative|indie,1,0,1,0,0,0,0,0,5,Boom Blox Bash Party,86.0,Puzzle,2009-05-19,2009.0,Great (80-89),0,5.713732805509369
Fall Guys (Original Soundtrack),61827,513642,,,,0,0,0,0,0,0,0,0,0,Resistance: Fall of Man,86.0,FPS,2006-11-14,2006.0,Great (80-89),0,11.032111615272209
Monster Hunter Rise: Sunbreak Original Soundtrack,23,1332,67.0,138.1,,0,0,0,0,0,0,0,0,0,Monster Hunter Rise: Sunbreak,86.0,Action RPG,2022-06-30,2022.0,Great (80-89),0,3.1780538303479458
Valkyria Chronicles Original Soundtrack,171,3985,52.0,,,0,0,0,0,0,0,0,0,0,Valkyria Chronicles,86.0,Turn-Based Tactics,2008-11-04,2008.0,Great (80-89),0,5.147494476813453
MONSTER BOY AND THE CURSED KINGDOM Original Soundtrack,5,11,,,,0,0,0,0,0,0,0,0,0,Monster Boy and the Cursed Kingdom,86.0,Metroidvania,2018-12-04,2018.0,Great (80-89),0,1.791759469228055
Golden Sun - The Lost Age Original Soundtrack,16,1492,,,,0,0,0,0,0,0,0,0,0,Golden Sun: The Lost Age,86.0,JRPG,2003-04-14,2003.0,Great (80-89),0,2.833213344056216
Good Omens (Original Television Soundtrack),50257,902867,62.0,85.9,,0,0,0,0,0,0,0,0,0,EverQuest: Omens of War,86.0,MMORPG,2004-09-13,2004.0,Great (80-89),0,10.824925017229813
Mercenaries: Playground of Destruction (Original Soundtrack),27,222,,,,0,0,0,0,0,0,0,0,0,Mercenaries: Playground of Destruction,86.0,Open-World Action,2005-01-10,2005.0,Great (80-89),0,3.332204510175204
Gang Beasts Original Soundtrack,3647,34247,30.0,169.9,soundtrack|video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,3,Steel Beasts,86.0,Vehicle Combat Sim,2000-09-24,2000.0,Great (80-89),0,8.201934351194222
Saints Row IV (The Soundtrack),1411,23241,44.0,110.3,soundtrack|video game music|dubstep|ost|instrumental,1,0,1,0,0,0,0,0,5,Saints Row IV,86.0,Open-World Action,2013-08-19,2013.0,Great (80-89),0,7.252762418053187
Dragon Age: Origins Original Soundtrack,29,1970,,,,0,0,0,0,0,0,0,0,0,Dragon Age: Origins,86.0,Western RPG,2009-11-03,2009.0,Great (80-89),0,3.4011973816621555
MONSTER HUNTER: WORLD ORIGINAL SOUNDTRACK,31340,528974,83.0,170.5,video game|soundtrack|video game music|2018|instrumental,1,0,1,0,0,0,0,0,5,Monster Hunter 4 Ultimate,86.0,Action RPG,2015-02-13,2015.0,Great (80-89),0,10.352682423505618
The Sims 3 (Original Soundtrack),24075,520094,17.0,173.3,soundtrack|video game music|video game soundtrack|videogame soundtrack|game sountracks,0,1,1,0,0,0,0,0,5,The Sims 3,86.0,Virtual Life,2009-06-02,2009.0,Great (80-89),0,10.088970772667661
STEINS;GATE ELITE｜Original Soundtrack,14,155,,,,0,0,0,0,0,0,0,0,0,Steins;Gate Elite,86.0,Visual Novel,2019-02-19,2019.0,Great (80-89),0,2.70805020110221
Dragon Age 2 (Original Video Game Soundtrack),36577,217958,12.0,148.7,instrumental|game ost|soundtrack|dragon age ii|inon zur,1,0,0,0,0,0,0,0,5,Dragon Quest Builders 2,86.0,Sandbox,2019-07-12,2019.0,Great (80-89),0,10.507202245764521
LUPIN THE 3rd vs DETECTIVE CONAN THE MOVIE Original Soundtrack,954,10237,,,,0,0,0,0,0,0,0,0,0,Freedom Force vs The 3rd Reich,86.0,Western RPG,2005-03-08,2005.0,Great (80-89),0,6.86171134048073
Destiny 2: The Witch Queen (Original Soundtrack),7566,198439,32.0,,,0,0,0,0,0,0,0,0,0,Destiny 2: The Witch Queen,86.0,FPS,2022-02-22,2022.0,Great (80-89),0,8.931551966694522
Titanfall Original Soundtrack,28,879,,,,0,0,0,0,0,0,0,0,0,Titanfall,86.0,FPS,2014-03-11,2014.0,Great (80-89),0,3.367295829986474
Tomb Raider (Original Soundtrack),26086,172074,20.0,202.0,game soundtrack|video game soundtrack|instrumental|videogame soundtrack|soundtrack,1,1,0,0,0,0,0,0,5,Tomb Raider,86.0,Action Adventure,2013-03-05,2013.0,Great (80-89),0,10.169192384934412
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Fluidity,86.0,2D Platformer,2010-12-06,2010.0,Great (80-89),0,13.550085614393458
MOBILE FIGHTER G GUNDAM Original Motion Picture Soundtrack - GUNDAM FIGHT Round 1＆2,1490,16743,57.0,141.8,soundtrack|japanese|anime|composer|video game music,0,0,1,0,0,0,0,0,5,Picross 3D: Round 2,86.0,Logic Puzzle,2016-09-01,2016.0,Great (80-89),0,7.307202314764738
SILENT HILL 2 ORIGINAL SOUNDTRACK -2024-,56582,2346780,93.0,131.0,ambient|instrumental|video game music|video game soundtrack,1,1,1,1,0,0,0,0,4,Silent Hill 2,86.0,Survival,2024-10-08,2024.0,Great (80-89),0,10.94346386571928
Tribes: Ascend (Original Soundtrack),984,18415,30.0,166.8,all|video game music|game|spotify,0,0,1,0,0,0,0,0,4,Tribes: Ascend,86.0,FPS,2012-04-12,2012.0,Great (80-89),0,6.892641641172089
Borderlands 2: Tiny Tina's Assault On Dragon Keep (Original Soundtrack),5540,25740,13.0,157.2,game soundtrack|soundtrack|ambient|video game music|electronic,0,1,1,1,0,0,0,0,5,Borderlands 2: Tiny Tina's Assault on Dragon Keep,86.0,FPS,2013-06-25,2013.0,Great (80-89),0,8.61993026886735
God of War: Ghost of Sparta Original Soundtrack,16,145,,,,0,0,0,0,0,0,0,0,0,God of War: Ghost of Sparta,86.0,Linear Action Adventure,2010-11-02,2010.0,Great (80-89),0,2.833213344056216
Deep Rock Galactic (Original Game Soundtrack): Volume II,13317,119382,,,,0,0,0,0,0,0,0,0,0,Deep Rock Galactic: Survivor,86.0,Top-Down Shoot-'Em-Up,2025-09-17,2025.0,Great (80-89),0,9.496871782670567
